domain,raw_count,processed_count
theparkingspot.com,31,31
thepig.net,51,51
thepirch.com,4,4
thepridestores.com,13,13
theprimerib.com,3,3
theproteinbar.com,19,19
theram.com,19,19
thereddoor.com,27,27
theriverwindsrestaurant.com,1,1
therockwfk.com,17,17
thestorageprosonline.com,1258,1258
thetirechoice.com,156,156
theupsstore.com,4427,4427
theupsstore.com,4820,4820
thewalkingcompany.com,179,179
thingsremembered.com,175,175
thomassabo.com,109,109
thorntonsinc.com,192,192
threebearsalaska.com,9,9
threedog.com,47,47
thriftwaypharmacy.com,5,5
thrifty.com,164,164
thriftywhite.com,97,97
thundercloud.com,31,31
tiendascapri.com,15,15
tiffany.com,94,94
tijuanaflats.com,135,135
tileforlessnw.com,4,4
tileshop.com,140,140
tillys.com,233,233
tiltedkilt.com,29,29
timberland.com,68,68
timberlodgesteakhouse.com,1,1
timbuk2.com,10,10
timesoil.com,16,16
timessupermarkets.com,23,23
timex.com,22,22
timhortons.com,682,682
tindrumasiankitchen.com,11,11
tirebarn.com,30,30
tirecenters.com,36,36
tirecenters.com,115,115
tirediscounters.com,120,120
tirefactory.com,147,147
tirekingdom.com,64,64
tirepros.com,486,486
tirerack.com,9,9
tiresplus.com,467,467
tirewarehouse.net,55,55
titleboxingclub.com,185,185
titlemax.biz,1435,1435
titlemax.com,1433,1433
titlenine.com,19,19
titletownoil.com,53,53
tjmaxx.com,1212,1212
tjx.com,2830,2830
t-mobile.com,5879,5294
tobaccooutletplusgrocery.com,21,21
togos.com,203,203
tokyojoes.com,50,50
tomandchee.com,12,12
tomjames.com,83,83
tomlinsonsales.com,8,8
tommybahama.com,144,144
tommy.com,841,175
tommy.com,9,2
tomntoms.com,8,8
tomt.com,619,619
tomthumb.com,62,62
toniguy.com,30,30
tonyromas.com,17,17
tonysfinerfood.com,15,15
tonysfreshmarket.com,15,15
toojays.com,30,30
tootntotum.com,79,79
topgolf.com,60,60
toppers.com,54,54
topshop.com,11,11
topsmarkets.com,168,168
topstarexpress.com,31,31
torchystacos.com,72,72
torrid.com,572,572
toryburch.com,104,104
tossed.com,4,4
totalaccessurgentcare.com,23,23
totalnutritiondallas.com,1,1
totalwine.com,195,195
tote-a-poke.com,9,9
totsandtykes.com,3,3
tourneau.com,27,27
towncaredental.com,30,30
town-country-market.com,1,1
towneplacesuites.marriott.com,410,410
townfair.com,97,97
townfairtire.com,95,95
townpumpconvenience.com,79,79
toyota.com,1247,1247
toyota.com,1247,1247
tqtire.com,57,57
tractorsupply.com,1785,1785
tradefairny.com,8,8
traderjoes.com,492,492
tradesecret.com,3,3
tradewindsmarkets.com,14,14
trane.com,142,142
travelersoasis.com,1,1
travelodge.com,6334,349
trekbikes.com,1411,1411
trexcafe.com,1,1
trexcon.com,13,13
triangle-stop.com,10,10
tricoci.com,14,14
trihealth.com,473,473
trinaturk.com,13,13
tristanmed.com,5,5
tristateopenmri.com,85,85
triumphmotorcycles.com,148,148
tropicalsmoothiecafe.com,796,796
tropicalsmoothie.com,798,798
truefoodkitchen.com,38,38
truenorthstores.com,106,106
truereligion.com,109,109
truereligion.com,103,103
truevaluecompany.com,3076,3076
trufitathleticclubs.com,36,36
trugreen.com,257,257
trunkclub.com,6,6
trustcobank.com,149,149
tryphotels.com,9,9
tsk.com,44,44
tso.com,107,107
tubby.com,59,59
tubbys.com,61,61
tuesdaymorning.com,737,737
tuffy.com,170,170
tumbles.net,9,9
tumbleweedrestaurants.com,19,19
tumi.com,765,210
tupelohoneycafe.com,14,14
turkeyhillstores.com,30,30
turners.com,27,27
tutoringclub.com,60,60
tutortime.com,141,141
tuttifruttiglobal.com,180,180
tuxedojunction.com,20,20
tuxedojunction.com,20,20
tvccommunications.com,7,7
twicedaily.com,87,87
twinliquors.com,86,86
twinpeaksrestaurant.com,86,86
twistedrootburgerco.com,17,17
twomenandatruck.com,316,316
twopair.com,668,668
txfb-ins.com,287,287
txlowcost.com,74,74
tylerstx.com,8,8
uabmedicine.org,57,57
uberrito.com,6,6
ubreakifix.com,497,497
ubs.com,288,288
ucbi.com,1350,140
ucc.org,4849,4849
udans.com,8,8
udfinc.com,171,171
ufcgym.com,102,102
ugg.com,3697,59
u-gro.com,13,13
uhaul.com,20206,20206
uhaul.com,19696,1811
uhrrents.com,9,9
ulta.com,1205,1205
ultimartstores.com,32,32
ultimatefitness24hour.com,3,3
ultrastarmovies.com,2,2
ultratantoday.com,83,83
umamiburger.com,20,20
umb.com,220,96
umpquabank.com,255,255
uncleedsoil.com,29,29
uncleg.com,7,7
unclejulios.com,36,36
unclemaddios.com,25,25
underarmour.com,8614,172
unfi.com,22,22
unibank.com,15,15
unimartonestop.com,4,4
unionbank.com,288,288
unionbank.com,348,348
unionsavings.com,26,26
uniqlo.com,55,55
unitedartiststheaters.regmovies.com,557,49
unitedcheckcashing.com,81,81
unitedfinancialinc.com,44,44
unitedoilco.com,99,99
unitedok.com,17,17
unitedrentals.com,964,964
unitedsupermarkets.com,95,44
unitedtexas.com,112,112
unitedway.org,1191,1191
uniurgentcare.com,6,6
unleashedby.petco.com,1487,1487
unleashedbypetco.com,1487,0
unode50.com,24,24
unoduego.com,2,2
unos.com,90,90
untuckit.com,62,62
upmc.com,234,234
ups.com,4828,4828
uptowncheapskate.com,67,66
uptowngroceryco.com,2,2
uptownjungle.com,6,6
urbanairtrampolinepark.com,88,88
urbanecafe.com,18,18
urbanoutfitters.com,178,178
urban-planet.com,13,13
urbanzen.com,3,3
urgentteam.com,52,26
uri.com,378,378
usaa.com,5,5
usagencies.com,86,86
usainsuranceco.net,7,7
usa.lupicia.com,6,6
usautoforce.com,23,23
usave.com,90,90
usaveitpharmacy.com,26,26
usaverx.co,17,17
usbank.com,3461,2810
uscellular.com,690,690
ushealthworks.com,519,519
us.hsbc.com,204,204
uslegalsupport.com,75,75
uspoloassn.com,68,68
usps.com,31190,31190
us.puma.com,83,83
uwmedicine.org,272,272
va.gov,1461,1461
valentino.com,19,19
valentinos.com,38,38
valero.com,5014,5014
vallartasupermarkets.com,50,50
valleydairy.com,13,13
valleylearningcenters.com,9,9
valleynationalbank.com,179,179
valuecityfurniture.com,119,119
valuepawnandjewelry.com,101,101
valuevillage.com,226,31
valuevillage.com,30,30
valuhomecenters.com,42,42
valvoline.com,1463,1463
vancleefarpels.com,32,32
vanderbilts.com,9,9
vanheusen.com,150,150
vanheusen.partnerbrands.com,4,4
vans.com,8294,461
vanzeelands.com,5,5
vapiano.com,9,9
vbarbershop.com,43,43
vcahospitals.com,702,702
vcf.com,105,105
veggiegrill.com,37,37
verabradley.com,3652,157
vercenterprises.com,31,31
verizonwireless.com,7278,1616
vermeer.com,107,107
versace.com,22,22
vervecoffee.com,8,8
vfoutlet.com,67,67
viaero.com,57,57
viaviterestaurant.com,1,1
vicandanthonys.com,4,4
victoriassecret.com,1037,1037
victorylane.net,30,30
victra.com,1036,1036
vidafitness.com,6,6
viewhouse.com,3,3
villageinn.com,196,196
villagemarketfoodcenters.com,14,14
villagetavern.com,10,10
villaitaliankitchen.com,203,203
vince.com,54,54
vineyardvines.com,113,113
vineyardvines.com,114,114
vino100.com,6,6
vioc.com,1185,1185
vipauto.com,58,58
vipauto.com,58,58
virtua.org,30,30
visionworks.com,710,710
visitingangels.com,598,598
vitalitybowls.com,78,78
vitalitybowls.com,80,72
vitamindiscountcenter.com,7,7
vitamindiscountcenter.net,8,8
vitaminshoppe.com,769,769
vitaminworld.com,143,143
vivachicken.com,13,13
vivavitamins.com,110,110
vocellipizza.com,88,88
volcom.com,70,70
volkswagen.com,6,6
volvocars.com,120,120
volvocars.com,287,287
vonhansons.com,24,24
vonmaur.com,33,33
vonmaur.com,30,30
vons.com,200,200
voodoobbqandgrill.com,9,9
voodoobbq.com,9,9
vowellsmarketplace.com,12,12
vw.com,576,576
vzoil.com,10,10
wabagrill.com,189,189
wachovia.com,41,41
wafflehouse.com,1945,1945
wagabag.com,18,18
wagamama.us,5,5
wagner-oil.com,15,15
wagnwash.com,18,18
wahlburgers.com,32,32
wahoos.com,47,47
waldorfastoria3.hilton.com,15,15
walgreens.com,8762,8762
walk-ons.com,28,28
wallisco.com,247,247
walmart.com,4695,4695
warbyparker.com,88,88
warbyparker.com,94,94
warehousediscountgroceries.com,4,4
warehousemarket.com,6,6
wasabiatcitywalk.com,1,1
washingtonfederal.com,236,236
washnfillstores.com,11,11
washtrust.com,100,33
watermillexpress.com,1069,1069
waterway.com,23,23
waterworks.com,14,14
wawa.com,876,876
waxcenter.com,725,725
waybackburgers.com,139,139
wayfieldfoods.com,8,8
wbu.com,324,324
wbu.com,323,323
webergrillrestaurant.com,5,5
weberjudd.com,11,11
websteronline.com,136,136
wegmans.com,100,100
weigels.com,67,67
weightwatchers.com,3722,950
weingarten.com,50,50
weismarkets.com,202,202
wellsfargo.com,8271,5444
wellstreet.com,24,20
wels.org,1735,1735
wendys.com,5864,5864
wesco.com,362,362
westamerica.com,66,66
westcoastdental.com,33,33
westcoasthooters.com,9,9
westelm.com,101,101
westendroofing.com,29,29
westernbeef.com,28,28
westernconveniencestores.com,42,42
westerndental.com,242,242
western-sizzlin.com,65,65
westernunion.com,6889,6664
westfieldbank.com,22,22
westfield.com,32,32
westgateresorts.com,25,25
westlakehardware.com,129,129
westmarine.com,242,242
westoilco.com,1,1
westtexasgas.com,12,12
wetzels.com,353,353
wexnermedical.osu.edu,94,94
wgrfurniture.com,12,12
whataburger.com,827,827
wheelscstores.com,27,27
wheelworks.net,29,29
whichwich.com,411,411
whitecap.com,208,208
whitecastle.com,370,370
whitehouseblackmarket.com,451,451
whiteoakstation.com,67,67
whitneybank.com,223,223
wholefoodsmarket.com,479,479
whosongandlarrys.com,1,1
whywaitintheer.com,30,30
wienerschnitzel.com,329,329
wildbynature.com,5,5
wildflowerbread.com,16,16
wildwingcafe.com,44,44
willamettedental.com,50,50
williamsbrospharmacy.com,13,13
williamschicken.com,37,37
williams-sonoma.com,214,214
williegs.com,2,2
willsgroup.com,299,299
willys.com,31,31
wilsonsleather.com,131,131
winchells.com,60,60
wincofoods.com,126,126
windowworld.com,90,90
windowworld.com,188,188
windsorstore.com,216,216
wingatehotels.com,159,159
wingerbros.com,24,24
wingsetc.net,70,70
wingsnthings.com,21,21
wingstogo.com,34,34
wingstop.com,1161,1161
wingzone.com,37,37
winndixie.com,13332,506
winotstop.com,11,11
winsupplyinc.com,552,552
winwood.com,10,10
wirelesstoyz.com,55,55
wirelesszone.com,368,368
wmsfoods.com,10,10
wokbox.us,1,1
woknfire.com,4,4
wolffurniture.com,18,18
wolfgangpuck.com,27,27
wolverine.com,7279,0
woodcraft.com,75,75
woodforest.com,756,756
woodhousespas.com,65,65
woodmans-food.com,17,17
woodranch.com,16,16
woodspring.com,266,266
woodssupermarket.com,16,16
woofgangbakery.com,103,103
woolrich.com,5,5
workbootwarehouse.com,6,6
worknetoccupationalmedicine.com,18,18
workngear.com,41,41
workoutanytime.com,166,166
workoutworld.com,11,11
workworld.com,22,22
worldgym.com,55,55
worldmarket.com,274,274
worldofbeer.com,65,65
worldoftile.net,16,16
worldpac.com,122,122
worldwidegolfshops.com,94,94
worldwrapps.com,2,2
wowbao.com,11,11
wregional.com,34,34
wscopetroleum.com,37,37
www-hannaford.aholdusa.com,335,335
wwwhannaford.aholdusa.com,372,372
wyndhamhotels.com/hojo,93,93
wyndhamhotels.com/laquinta,93,93
wyndhamhotels.com/microtel,306,306
wyndhamhotels.com/trademark,31,31
wyndhamhotels.com/wyndham,93,27
wyndhamhotels.com/wyndham-garden,93,93
wyndhamhotels.com/wyndham-grand,93,10
xfinity.com,518,518
xsportfitness.com,40,40
xtendbarre.com,11,11
xtramart.com,120,120
yafokitchen.com,3,3
yallamedi.com,7,7
yankeecandle.com,473,473
yardhouse.com,79,79
ymca.net,2563,2563
ynhh.org,142,142
ynotstop.com,16,16
yogapod.com,13,13
yogasix.com,25,25
yogaworks.com,61,61
yogenfruz.com,52,52
yoglimogli.com,12,12
yogurtini.com,15,15
yogurt-land.com,269,269
yogurtmountain.com,38,38
yokesfreshmarkets.com,17,17
youfit.com,111,111
youfithealthclubs.com,112,112
yourpie.com,44,44
yourpie.com,83,83
yoursterlingpharmacy.com,17,17
youthlandacademy.com,18,18
ysl.com,33,33
yumyumdonuts.com,92,92
yvesdelorme.com,65,28
ywca.org,212,212
zabas.com,7,7
zales.com,653,653
zara.com,98,98
zaxbys.com,918,918
zegna.com,62,62
zenmassageusa.com,15,15
zgallerie.com,68,68
ziebart1.com,85,85
ziebart.com,85,85
zinburger.com,17,17
zios.com,8,8
zios.com,8,8
zoeskitchen.com,264,264
zoogym.com,27,27
zoomcare.com,37,37
zoomsystems.com,626,626
zoomtan.com,85,85
zoundshearing.com,17,17
zoup.com,69,69
zoup.com,83,83
zpizza.com,35,35
z-spray.com,905,905
ztejas.com,4,4
zumiez.com,604,604
zupans.com,3,3
